,frame,track_id,x,y,team
107,5,9,48.360443695889614,25.31204790123917,1
108,5,10,63.597032501785634,36.59052086819051,1
109,5,11,34.683486000812636,47.161960634282465,0
110,5,12,51.3012673300546,46.397657434125875,1
111,5,13,62.02599418913262,6.67771612834143,0
112,5,14,45.288171672455256,38.731891486789664,0
113,5,15,52.69279703590812,32.39161037740188,1
114,5,16,64.72817103569348,54.519741043781366,1
115,5,17,63.3628231374608,16.383258197186557,1
116,5,18,59.85847561620834,29.858952797643596,0
117,5,19,42.755216117238305,39.28096686373729,1
118,6,0,45.29477358136037,58.75607731768905,0
119,6,1,34.669408708119626,46.99994939956839,0
120,6,2,57.156570837034415,54.71261437494601,0
121,6,3,65.04313321762636,46.77808109847318,1
122,6,4,37.43943126486176,15.6851563916209,0
123,6,5,53.191694947378494,53.548517568021424,1
124,6,6,51.35387400925924,45.70866853997862,1
125,6,7,52.759296433102115,18.748394973964913,0
126,6,8,52.65889983331985,32.49857365882383,1
127,6,9,42.78923204596864,39.06927172826943,1
128,6,10,62.04502336612288,6.7082837986822526,0
129,6,11,62.986108889710515,52.759474915733634,0
130,6,12,33.47275287683187,28.308919797729068,0
131,6,13,64.74287414334407,54.70411652113701,1
132,6,14,48.481333860471736,25.086470659865547,1
133,6,15,45.34701692172191,38.49274773258392,0
134,6,16,64.45542869050657,27.868793163523804,1
135,6,17,63.40777316461758,16.256523199664166,1
136,6,18,63.61350512907895,36.316203056044884,1
137,6,19,59.91823222922812,29.903916199210258,0
138,7,0,45.29675376260951,58.77787741906746,0
139,7,1,34.67848636826529,47.005995039074875,0
140,7,2,57.16452097108747,54.7119160223221,0
141,7,3,65.04902883585899,46.76291822608488,1
142,7,4,37.461976420717335,15.669785888916387,0
143,7,5,53.19916773721069,53.54942148410507,1
144,7,6,51.36121644350022,45.708906664098464,1
145,7,7,42.80076026375471,39.055323436870026,1
146,7,8,52.66936596161155,32.51130880856698,1
147,7,9,52.76678621708181,18.706524851062042,0
148,7,10,62.04982303565515,6.685258333539998,0
149,7,11,33.492851810398044,28.287155572736417,0
150,7,12,64.75147796308885,54.69017440439306,1
151,7,13,48.49142076784939,25.064983349461777,1
152,7,14,63.00124006013514,52.7981568039153,0
153,7,15,45.35489676170649,38.48289813692496,0
154,7,16,64.45957092452068,27.83911404068774,1
155,7,17,63.41180508306196,16.238237416484807,1
156,7,18,63.62154126038393,36.30054929878372,1
157,7,19,59.92164504888398,29.86720427214088,0
158,8,0,45.44382824519183,58.55980625747046,0
159,8,1,65.15770805413739,46.60178151494093,1
160,8,2,52.83045312614954,19.007269398249804,0
161,8,3,42.84792350347967,38.78440598773404,1
162,8,4,37.544227554318226,15.656147005538628,0
163,8,5,62.109512679241895,6.769959830925636,0
164,8,6,57.26138692639863,54.270892924532276,0
165,8,7,34.698729080552745,46.88879655132713,0
166,8,8,51.44009865699648,45.152575415117205,1
167,8,9,33.578110177767435,28.185288479543097,0
168,8,10,64.80060484272231,54.33002908824215,1
169,8,11,57.92030468530166,45.46725429836022,0
170,8,12,64.52568835031241,27.858517370048666,1
171,8,13,48.6090579249709,25.005133238679377,1
172,8,14,63.69776055492608,36.17512223203261,1
173,8,15,60.02507884297228,30.152362257308575,0
174,8,16,45.47585617443364,38.45329715456796,0
175,8,17,63.46801397011816,16.25579197002571,1
176,8,18,52.697100931200055,32.48718469982183,1
177,9,0,65.13087744406332,46.33274950212197,1
178,9,1,45.54408550542265,58.48551685138132,0
179,9,2,57.32442485041599,54.172467781340714,0
180,9,3,37.57864062498426,15.572602515428486,0
181,9,4,62.16108225227389,6.7588020166183185,0
182,9,5,52.833357236415154,18.87308881779809,0
183,9,6,64.82285992043506,53.959855390567526,1
184,9,7,42.83520837253447,38.686033653634226,1
185,9,8,63.70123260111547,36.03902043800165,1
186,9,9,33.61494310182435,27.97920466126714,0
187,9,10,48.67220900787153,25.107028612150323,1
188,9,11,63.51584985474175,16.306823724577214,1
189,9,12,51.47181994408813,44.83575146416692,1
190,9,13,60.01573398511435,30.159331459015235,0
191,9,14,57.95075958979459,45.46663819562575,0
192,9,15,64.49495063783793,27.700724713460545,1
193,9,16,45.45239476235434,38.22996591856256,0
194,10,0,57.403820176531454,54.096751986011164,0
195,10,1,45.77208786930626,58.48313724073472,0
196,10,2,65.13516892618767,46.47724260322846,1
197,10,3,37.68192485234746,15.734575717099375,0
198,10,4,34.84985342945349,46.53154218547226,0
199,10,5,33.720334722822194,28.2067162285843,0
200,10,6,62.28878125877375,6.921606355796904,0
201,10,7,63.585354043677455,16.499417278840163,1
202,10,8,48.81814894829421,25.28742204145589,1
203,10,9,63.73752441649726,36.2302210530435,1
204,10,10,64.48472912133043,27.840250375629637,1
205,10,11,42.9159058624483,38.97964889542311,1
206,10,12,51.617132899922794,44.895019145323246,1
207,10,13,60.10622642173542,30.42307681792215,0
208,10,14,52.89957682708362,18.946660393472627,0
209,10,15,45.658420647146144,38.52844535574265,0
210,10,16,62.996017942390395,52.51169486286504,0
211,10,17,53.529029467242154,52.77146153030775,1
212,10,18,58.018028857524065,45.41555525855007,0
213,10,19,64.83917788876174,54.31161270107603,1
214,11,0,65.26395045837941,46.29388954074771,1
215,11,1,57.566710148285836,53.80009999017934,0
216,11,2,46.00517263252448,58.48721316725617,0
217,11,3,34.91112512010047,46.42997534291012,0
218,11,4,33.818896981506136,28.168776547676153,0
219,11,5,64.56501250586477,27.671638265866633,1
220,11,6,45.79299795952394,38.468328028570994,0
221,11,7,63.11000735593887,52.451314786074256,0
222,11,8,49.00099245487684,25.189938364602426,1
223,11,9,62.39119307562483,6.90248840712173,0
224,11,10,63.64194170235501,16.423585081798322,1
225,11,11,37.79689543760544,15.61572846116777,0
226,11,12,52.982348440534956,18.646179717495663,0
227,11,13,60.22995263142618,30.347653570670758,0
228,11,14,63.84969939078596,36.200219303887515,1
229,11,15,58.120064841699055,45.365602687397214,0
230,11,16,53.77357172752486,52.788566492977615,1
231,11,17,43.0328211529403,39.040883290469004,1
232,11,18,51.793055888102565,45.385853929422275,1
233,11,19,52.90828393313706,32.09706150207736,1
234,12,0,65.27020068189553,46.28925617767919,1
235,12,1,57.569522894492685,53.80279610488789,0
236,12,2,46.001203718342595,58.49247109326954,0
237,12,3,34.90442618552185,46.42806161786413,0
238,12,4,33.815920972780056,28.16004983797187,0
239,12,5,64.56929601111462,27.66180449807868,1
240,12,6,63.116133192884426,52.45015334861433,0
241,12,7,45.79223767856036,38.4627731399799,0
242,12,8,49.001942851483484,25.183894670043287,1
243,12,9,62.39303857077876,6.897345266627482,0
244,12,10,63.64521043301867,16.41671116148902,1
245,12,11,37.80012654256762,15.598068968541149,0
246,12,12,52.98448361547742,18.638654210400546,0
247,12,13,60.23364957424672,30.34011976587474,0
248,12,14,63.8545076910391,36.19311108200259,1
249,12,15,53.77142653484316,52.74826731893461,1
250,12,16,58.12461534013168,45.36231195724362,0
251,12,17,43.03072589762193,39.03288437217759,1
252,12,18,51.79358717281073,45.39070245118998,1
253,12,19,52.90880714995092,32.08717954333338,1
254,13,0,34.85776835652495,46.36097029203865,0
255,13,1,65.34867447807329,46.203669916353064,1
256,13,2,63.761970069602164,16.343331690556504,1
257,13,3,37.66300713570418,15.451751748732704,0
258,13,4,49.183264611914886,25.010997381320486,1
259,13,5,33.641333210749266,28.102548207459158,0
260,13,6,53.04059830721672,18.48408227025432,0
261,13,7,62.63691797466487,6.6027733286333685,0
262,13,8,52.96131535012256,31.61493261311802,1
263,13,9,45.96613635381383,38.65997254715492,0
264,13,10,64.68117993778547,27.446536018624933,1
265,13,11,58.271544706223466,45.51992353461622,0
266,13,12,60.36923685886503,30.393525878254685,0
267,13,13,64.05934973989439,36.23910201497517,1
268,13,14,46.295112894875224,58.56319729923921,0
269,13,15,63.23220246418688,52.49412452939079,0
270,13,16,57.780855163242286,53.80022795662705,0
271,13,17,65.09308176810974,53.9239037827858,1
272,13,18,51.99857741402392,44.88779812251389,1
273,14,0,34.83555590415059,46.40739197951282,0
274,14,1,65.34358157853625,46.158348621012195,1
275,14,2,63.756505676631676,16.332527161805395,1
276,14,3,37.652817709770396,15.45250186357714,0
277,14,4,33.62779059601116,28.114635902706333,0
278,14,5,49.17237722933168,24.99374993373307,1
279,14,6,53.036170652296335,18.480795096358023,0
280,14,7,62.637885528077405,6.598012068065465,0
281,14,8,52.95287258090374,31.61424511772681,1
282,14,9,45.96015662505713,38.621450640440344,0
283,14,10,64.671975960012,27.44168089582059,1
284,14,11,58.26525943012795,45.50619705596749,0
285,14,12,60.371401333027784,30.39951899613461,0
286,14,13,64.06306325878819,36.236137837995415,1
287,14,14,63.22912802359178,52.482356882747034,0
288,14,15,46.28196602019274,58.58843405081564,0
289,14,16,57.77038991830244,53.75986300784019,0
290,14,17,65.09086523965757,53.93015266546861,1
291,15,0,34.90055422660857,46.24805674460504,0
292,15,1,37.708076476450394,15.44186359735405,0
293,15,2,63.806740031659686,16.3414220652761,1
294,15,3,49.306251784840214,24.9166140639406,1
295,15,4,53.08442766350884,18.277421302133405,0
296,15,5,62.734689620962506,6.581420026721517,0
297,15,6,65.15047817211985,53.84581374223173,1
298,15,7,46.08247675210951,38.537393035552796,0
299,15,8,58.34413369851689,45.6142725145384,0
300,15,9,65.42807178578863,46.34547785898944,1
301,15,10,60.4321191127671,30.512692296261193,0
302,15,11,33.696048224929356,28.173263902467255,0
303,15,12,64.11187160168298,36.23535658175611,1
304,15,13,52.95929793102139,31.38039250007416,1
305,16,0,65.13335112272078,53.64912021204036,1
306,16,1,65.37264134238549,46.22976911078563,1
307,16,2,46.11531876725424,38.40255218928787,0
308,16,3,49.333184472166074,24.90797214086634,1
309,16,4,62.76935635705792,6.405347674316253,0
310,16,5,63.81884681393384,16.264202984493735,1
311,16,6,37.72737401424764,15.28863294779294,0
312,16,7,64.06808084102818,35.996452625377046,1
313,16,8,54.17757041390881,52.994653677349376,1
314,16,9,58.311499668731,45.39855003995537,0
315,16,10,53.032041372267834,18.003477615028544,0
316,16,11,34.818884051645874,46.215174043827545,0
317,16,12,60.39597496413417,30.420951130732455,0
318,16,13,64.67520611706142,27.295271581202087,1
319,16,14,52.076514187093615,44.81482283023007,1
320,16,15,52.96190575677668,31.289217412436734,1
321,16,16,43.173252374731206,38.87952063453827,1
322,17,0,65.34300581250746,46.35960358300059,1
323,17,1,34.89424667010539,46.187006725578286,0
324,17,2,46.17090736216019,38.598649729939346,0
325,17,3,49.39626508030031,24.979911464407003,1
326,17,4,64.0876911759023,36.10171887759006,1
327,17,5,53.054514806755165,17.961845268333946,0
328,17,6,58.30852864066692,45.32607999519376,0
329,17,7,60.393731293351784,30.564746687906464,0
330,17,8,37.76713434908744,15.394459767547609,0
331,17,9,62.80395659890502,6.378820126673688,0
332,17,10,63.828923394613504,16.298602861258914,1
333,17,11,63.14464011467203,52.52787956838938,0
334,17,12,52.16476918528669,44.68826663385515,1
335,17,13,54.21905522829632,53.05721354026582,1
336,17,14,43.29817428437508,38.90213468561461,1
337,17,15,65.10621794110793,53.703472555072466,1
338,17,16,52.98498690895521,31.496334102330152,1
339,18,0,65.35309329081937,46.32260297284239,1
340,18,1,34.88950472722311,46.08830156999615,0
341,18,2,54.28212920714304,52.70967594493533,1
342,18,3,46.26496815015404,38.54230896510858,0
343,18,4,49.48665648179456,24.901813974877605,1
344,18,5,64.07526760903336,35.89369499557529,1
345,18,6,58.32364639378633,45.27419263341038,0
346,18,7,63.14682092990869,52.47311340219285,0
347,18,8,62.82711032745179,6.3542592749298805,0
348,18,9,63.882876364043454,16.336185931393906,1
349,18,10,52.24802102274649,44.26169571151452,1
350,18,11,37.85124552527227,15.315694143048908,0
351,18,12,53.06701383868445,17.820841011948183,0
352,18,13,43.35093500958918,38.77674057661363,1
353,18,14,65.11836291488216,53.88171868006751,1
354,18,15,33.822217419188085,28.134632884254565,0
355,18,16,60.42713173706122,30.656221404424265,0
356,18,17,57.96657535314338,53.79399310786454,0
357,19,0,65.36357432511878,46.32632479024508,1
358,19,1,34.87383967356959,46.06902145713312,0
359,19,2,54.2830409759176,52.72221516270479,1
360,19,3,46.2640509216002,38.523360145522304,0
361,19,4,49.48478668567188,24.885964163691618,1
362,19,5,64.08446440424345,35.89255174417308,1
363,19,6,63.15581802927908,52.48289041556081,0
364,19,7,58.3293808350621,45.268462425983195,0
365,19,8,62.832976785494566,6.34360889412271,0
366,19,9,63.88999603964566,16.32746959991804,1
367,19,10,52.246962340736545,44.25438232917084,1
368,19,11,37.84804583779262,15.282946247065624,0
369,19,12,53.068663206893724,17.795630159625034,0
370,19,13,65.12794397106875,53.887409604829614,1
371,19,14,43.34353091178056,38.75421300168435,1
372,19,15,33.81172548665108,28.109598728413197,0
373,19,16,60.432485789865005,30.647549052908595,0
374,19,17,57.9702994761904,53.78778098451801,0
375,20,0,34.86911091714811,45.97961042184706,0
376,20,1,34.008240360845555,28.081748060596276,0
377,20,2,54.333718570991394,52.58865234285409,1
378,20,3,58.01043259442704,53.80215060657393,0
379,20,4,58.307806698316384,44.861417809855425,0
380,20,5,46.37540439486552,38.47563352580446,0
381,20,6,64.04795093181531,35.63972045531041,1
382,20,7,49.56219184037071,24.818450439466623,1
383,20,8,63.08125042709503,52.32641688864445,0
384,20,9,62.81595703449539,6.150268997534354,0
385,20,10,65.27528695082827,46.1164776949161,1
386,20,11,37.950082323697764,15.212516101802883,0
387,20,12,52.99493563062241,31.329089634423013,1
388,20,13,43.42937933131376,38.50040873559281,1
389,20,14,63.93380356400997,16.27574637739589,1
390,20,15,52.267968662966084,44.33391381708594,1
391,20,16,53.05259263621467,17.69191365970069,0
392,20,17,60.41565871780703,30.723581811636507,0
393,20,18,46.677193896226974,58.88029259548498,0
394,20,19,64.69172376769698,27.102497230955343,1
395,21,0,58.03009832724179,53.496273901740004,0
396,21,1,34.02194283430922,27.68587257014684,0
397,21,2,54.44177644468976,52.45835482752855,1
398,21,3,65.22705353601046,45.75793432253498,1
399,21,4,34.84132752548486,45.756352170808384,0
400,21,5,58.318639921739994,44.81902665797068,0
401,21,6,46.4531676416172,38.21264476962162,0
402,21,7,64.05750637365216,35.421697316814004,1
403,21,8,46.68894700195715,58.682304763855385,0
404,21,9,49.67256272989509,24.604866125809885,1
405,21,10,62.84955737289158,6.14286883334325,0
406,21,11,37.98275947832541,15.209466946305888,0
407,21,12,52.991002012920845,31.13265191311885,1
408,21,13,60.458798982812304,30.810501209778486,0
409,21,14,63.09132434242509,52.45728548594885,0
410,21,15,53.040095099417684,17.662012802260236,0
411,21,16,63.93204327399923,16.133543216226137,1
412,21,17,64.6677499421121,26.85712388127412,1
413,22,0,58.07013720227657,53.37392649351857,0
414,22,1,46.76669278242114,58.81039725944055,0
415,22,2,46.501275532183,38.1347241947165,0
416,22,3,54.4856086966776,52.349726907253874,1
417,22,4,65.17158404232276,45.73287990649955,1
418,22,5,34.04435900564209,27.593051841214205,0
419,22,6,64.00990975531977,35.36149471672262,1
420,22,7,49.76307688807314,24.506372994795456,1
421,22,8,62.89348473967524,6.156723570295689,0
422,22,9,38.084566807201966,15.199289230653598,0
423,22,10,64.6236656959249,26.790827762170714,1
424,22,11,53.03733515033728,17.51576743050108,0
425,22,12,58.293183527136534,44.782649491889515,0
426,22,13,60.454150549959415,30.941767999304,0
427,22,14,53.01469566782974,30.823678327578193,1
428,22,15,63.919616819155934,16.114460727072967,1
429,22,16,34.900725288299455,45.86771255007491,0
430,23,0,58.12887136564244,53.203332388798614,0
431,23,1,64.05101606804433,35.29601056922066,1
432,23,2,46.88977474522835,58.65056873075112,0
433,23,3,46.56005274960535,37.996008735434216,0
434,23,4,53.0070547469805,30.173069775307894,1
435,23,5,54.59383194237079,52.185707346595635,1
436,23,6,34.93449971706723,45.62167909824203,0
437,23,7,38.18886570751278,15.136149530421399,0
438,23,8,49.846401029940836,24.39158695579387,1
439,23,9,65.17002169830036,45.5698056697597,1
440,23,10,58.25041102261304,44.59654627528138,0
441,23,11,62.964780857437816,6.1663527951014885,0
442,23,12,33.99509102814238,27.365575775217735,0
443,23,13,64.60595663673148,26.57817945503134,1
444,23,14,65.07130992325324,53.331813184417356,1
445,23,15,63.947147313174085,16.08036940196427,1
446,23,16,53.005387016958665,17.395194564754718,0
447,24,0,35.0709418422352,45.62880798572247,0
448,24,1,65.13385987755179,45.491581067859855,1
449,24,2,65.06789731532386,53.24264271842199,1
450,24,3,38.282293584012336,15.13797876677193,0
451,24,4,47.058366964721664,58.672268248332884,0
452,24,5,64.05136080893983,35.25474167693748,1
453,24,6,46.670451862842405,37.980644555470924,0
454,24,7,53.012291190403815,30.09848193224404,1
455,24,8,58.14835442589185,53.07287352433254,0
456,24,9,58.264830277875454,44.57289858252518,0
457,24,10,34.034415152160854,27.323683435218605,0
458,24,11,49.94163329452417,24.408123126071075,1
459,24,12,52.98233504902841,17.218716521023353,0
460,24,13,63.96943248019976,16.009456955644048,1
461,24,14,54.717192858760484,52.09501713727244,1
462,24,15,63.02701503552037,6.088192127795622,0
463,24,16,64.61072703730716,26.61487648103128,1
464,24,17,62.94459534186285,52.281923240877546,0
465,25,0,35.066787321749224,45.59589692506463,0
466,25,1,65.14382553338197,45.49826808498691,1
467,25,2,38.281057871193084,15.127117414738137,0
468,25,3,47.05186263353069,58.6855614253137,0
469,25,4,65.07841782116402,53.21667195866945,1
470,25,5,46.66593661655931,37.98084244952382,0
471,25,6,64.0627066079731,35.25779372382819,1
472,25,7,53.012663929443484,30.089650778323367,1
473,25,8,58.26964864710251,44.57583010130679,0
474,25,9,58.163419290934094,53.12486676009928,0
475,25,10,34.025004515580015,27.318182055160875,0
476,25,11,49.94478496290055,24.402393610248545,1
477,25,12,54.72553009624997,52.1411182469654,1
478,25,13,52.982293929819505,17.198935356483275,0
479,25,14,63.977027420625525,16.010164594047588,1
480,25,15,63.03378034042531,6.090285576728164,0
481,25,16,32.90612305016318,72.64565276893109,0
482,25,17,62.95668567222677,52.296436502542036,0
483,25,18,64.62363937627175,26.616588419346463,1
484,26,0,35.18389180313815,45.63288235409628,0
485,26,1,38.34703900055095,15.152529785671824,0
486,26,2,65.15925781430916,45.43600844879509,1
487,26,3,47.17429885932236,58.8336834864299,0
488,26,4,64.07734463258488,35.19680484554462,1
489,26,5,46.76640824829467,38.08112259706607,0
490,26,6,65.10102432226715,53.250513765459004,1
491,26,7,62.96846893936828,52.32741203025866,0
492,26,8,43.6842904732884,37.962055363344476,1
493,26,9,64.6186360364384,26.527365455171662,1
494,26,10,52.994406740890916,17.122594388643073,0
495,26,11,50.07358297496317,24.39685766638116,1
496,26,12,64.02586545079404,16.026982907864976,1
497,26,13,34.079552665378934,27.238379342201426,0
498,26,14,60.47110746342613,30.999135412639035,0
499,26,15,63.09624313537092,6.051434297557151,0
500,26,16,53.00012869460746,30.028539186362792,1
501,26,17,58.23054662353604,53.52484547511199,0
502,26,18,58.327729615585135,44.748277985742064,0
503,26,19,54.861290117060875,52.10146383501131,1
504,26,20,33.01940250247838,72.72432179742812,0
505,27,0,35.305260488948726,45.39592313777186,0
506,27,1,64.09406963492432,35.01408293177283,1
507,27,2,47.292912412322465,58.528099472785414,0
508,27,3,58.26534085949812,53.043934120598074,0
509,27,4,38.47610504452804,15.069615570795065,0
510,27,5,65.1065170473011,52.9701872510638,1
511,27,6,62.95656691557297,52.13134149143931,0
512,27,7,65.13845227118551,45.298826966379686,1
513,27,8,58.34462126978726,44.72617534675939,0
514,27,9,43.797043688781166,37.67204873475954,1
515,27,10,64.6125077094191,26.40606168540733,1
516,27,11,50.197741817168854,24.272433141297803,1
517,27,12,64.04901282750781,15.853958898280517,1
518,27,13,63.116588887236546,5.896989174312097,0
519,27,14,34.22010048348876,27.120249267492802,0
520,27,15,60.50849441216555,30.961025409593816,0
521,27,16,53.031203260515966,16.844706450727394,0
522,27,17,46.888305278748675,37.920336945111146,0
523,27,18,53.001667744369406,29.912604440803918,1
524,28,0,47.42063139188091,58.60840659504114,0
525,28,1,35.32082845901823,45.33072972956147,0
526,28,2,64.13377433638189,34.98143243641694,1
527,28,3,58.34004739162352,53.18197994665447,0
528,28,4,38.550870021514726,14.977446579736622,0
529,28,5,58.37731723960219,44.6401241065874,0
530,28,6,65.15130774303921,53.059701235716375,1
531,28,7,64.64882060977286,26.44619288566974,1
532,28,8,43.88818983455852,37.58166197012352,1
533,28,9,50.335618700990224,24.105610490778837,1
534,28,10,62.94397185836372,52.26239220177423,0
535,28,11,63.155855632802954,5.667127002977772,0
536,28,12,34.34228353513241,27.08615824691873,0
537,28,13,60.540260096401674,30.989772381606485,0
538,28,14,64.07998611814865,15.769172782572511,1
539,28,15,53.024884552400465,16.699514291232454,0
540,28,16,53.067989824082424,29.912988036078396,1
541,28,17,65.20884806236128,45.615195784280864,1
542,29,0,35.34769698714658,45.14123543740873,0
543,29,1,47.492134232170166,58.54908430864219,0
544,29,2,38.62258318527557,14.912925138329264,0
545,29,3,64.21172391430603,34.85792476589469,1
546,29,4,65.24340577495492,52.99293049135337,1
547,29,5,58.45660071812242,53.04933192290376,0
548,29,6,58.4784394922004,44.5279528020845,0
549,29,7,64.67771066140415,26.18154388804301,1
550,29,8,34.49658194664902,26.90909525774142,0
551,29,9,63.22588612130752,5.447087741201429,0
552,29,10,43.94743886288011,37.42875541515166,1
553,29,11,50.47509023044176,23.96693637799563,1
554,29,12,53.06423031051516,16.62237537283685,0
555,29,13,60.61385457196887,30.96267576095807,0
556,29,14,64.09500681897532,15.618935523722527,1
557,29,15,53.11471159121698,29.734972248194893,1
558,29,16,33.184591650011775,72.66974214408368,0
559,30,0,65.20355304709126,52.870008694428186,1
560,30,1,47.53118593836631,58.543518938803125,0
561,30,2,64.21261810100803,34.87997648984202,1
562,30,3,35.34570105831228,45.257002389862336,0
563,30,4,38.68604805008917,14.913020249619898,0
564,30,5,58.499713998650435,44.53989410297216,0
565,30,6,63.25111608550696,5.411352079949786,0
566,30,7,34.597054451261165,26.899598126009543,0
567,30,8,64.6451545725914,26.062157498582536,1
568,30,9,64.1033369050815,15.61072470468072,1
569,30,10,58.510225471109145,52.984621659075685,0
570,30,11,44.00935472466911,37.26467612856603,1
571,30,12,50.50803468793524,24.02610676618884,1
572,30,13,53.044152529660096,16.359292144445888,0
573,30,14,60.60533976456072,31.001372016483423,0
574,30,15,53.156281864959745,29.85933752738913,1
575,30,16,33.3001016615058,72.39734996259187,0
576,31,0,65.21774194776066,52.87531859989236,1
577,31,1,47.529376408637035,58.555401410111905,0
578,31,2,35.33864226433511,45.25229118920714,0
579,31,3,64.2230963016539,34.87675890490367,1
580,31,4,38.68195042324735,14.903149401033254,0
581,31,5,58.50763793837813,44.54253703214323,0
